timestamp,gx,gy,gz,ax,ay,az,vx_gt,vy_gt,vz_gt
0.000000,0.033164,0.036486,-0.060744,-0.235550,-0.314700,-19.247450,0.016022,-0.103295,-0.074429
0.020000,0.809731,0.115055,-0.190029,-15.135914,8.883878,3.904610,0.011311,-0.109589,-0.263178
0.040000,0.583454,-1.467411,0.758091,-0.162586,5.520517,-3.786782,-0.291732,0.070059,0.011104
0.060000,-2.542436,-0.883283,0.958939,2.631927,-0.231664,-9.098761,-0.291489,0.186218,0.131453
0.080000,0.010768,-0.289058,0.740011,0.869478,-1.503335,-15.392754,-0.232875,0.184637,0.145563
0.100000,0.359040,-0.322051,0.639021,0.395235,-1.376623,-15.962178,-0.207960,0.155897,0.033759
0.120000,1.318355,-0.342792,0.399055,1.882880,-1.525756,-12.731720,-0.191490,0.130065,-0.089479
0.140000,0.249451,-0.208303,0.697319,-0.518186,0.823774,-14.686472,-0.143868,0.104252,-0.148223
0.160000,-0.617683,0.962624,0.412988,0.897629,0.334291,-7.664565,-0.143117,0.129870,-0.246281
0.180000,-0.167824,1.471980,-0.437277,4.025352,-4.938002,-4.409060,-0.114901,0.143940,-0.203780
0.200000,0.039781,1.147974,-0.250007,-0.174848,-3.982076,-8.606335,-0.029198,0.050640,-0.095906
0.220000,0.253248,0.962197,-0.455733,-0.157977,-3.130840,-8.996344,-0.031815,-0.024340,-0.071890
0.240000,0.788805,1.562959,-0.539583,5.374528,-0.298052,-5.264830,-0.038307,-0.080699,-0.055745
0.260000,0.199352,-0.451860,-0.298666,1.384007,0.232427,-10.656718,0.060105,-0.079217,0.034807
0.280000,-0.666537,-0.178418,-0.120639,1.155732,1.755600,-12.724016,0.078199,-0.066259,0.017462
0.300000,-0.838360,0.997698,-0.521100,3.199108,0.616189,-4.428978,0.093932,-0.023061,-0.041124
0.320000,0.189450,-1.114949,-0.192724,-0.213759,0.273824,-11.591870,0.147988,-0.005606,0.066178
0.340000,-0.940924,-0.587752,0.018971,-0.926766,0.250977,-10.358230,0.135825,0.005441,0.030303
0.360000,2.209689,0.845030,-0.227355,2.383905,-0.588927,-12.606178,0.112885,0.015063,0.019235
0.380000,1.115951,1.411963,0.142324,1.980779,-0.412198,-2.810886,0.156489,0.004950,-0.036738
0.400000,-0.815161,-0.457092,-0.122435,1.189384,-0.811448,-13.265562,0.187533,0.003214,0.102949
0.420000,0.018775,-0.642401,-0.186470,-0.791236,-0.791452,-13.578981,0.199047,-0.006352,0.033340
0.440000,0.234561,0.062203,-0.317707,-0.488608,0.238759,-5.114097,0.173798,-0.017175,-0.042330
0.460000,1.418030,-0.934244,-0.241322,2.015327,0.835341,-13.588240,0.155395,-0.006969,0.051323
0.480000,-1.121679,-0.441198,0.191268,-3.285314,-2.953760,-7.245245,0.187861,0.017742,-0.024562
0.500000,0.719831,0.549505,0.468731,1.243472,0.820023,-12.806575,0.116616,-0.034983,0.026552
0.520000,0.442884,1.571611,0.297985,2.623459,0.269140,-4.113668,0.136521,-0.013096,-0.033519
0.540000,-1.013570,-0.173771,0.330884,2.317460,-1.320880,-11.922437,0.180294,0.000104,0.080059
0.560000,0.527975,-0.729173,-0.160800,-1.310728,-0.324213,-13.007976,0.213570,-0.019509,0.037256
0.580000,0.473380,-0.331549,-0.241295,-1.265747,1.448502,-7.148135,0.176432,-0.020637,-0.027081
0.600000,0.205628,-0.279223,-0.441062,1.535455,0.137364,-10.638398,0.142302,0.015667,0.025821
0.620000,-0.130182,-0.663350,0.098673,-2.945081,-2.309618,-8.879963,0.164094,0.025988,0.008904
0.640000,0.550645,0.356589,0.585975,2.121585,0.564904,-11.332490,0.098015,-0.013057,0.027243
0.660000,0.246631,1.345394,0.570827,2.810196,0.103080,-6.781202,0.134659,0.004833,-0.003403
0.680000,-1.032718,-0.273472,0.450408,1.873673,-1.557074,-10.612938,0.181989,0.015135,0.056799
0.700000,0.465506,-0.625360,0.052005,-1.209677,-0.478802,-12.627856,0.206062,-0.008369,0.040133
0.720000,0.263162,-0.196887,-0.383540,-1.352935,0.297169,-7.914065,0.170750,-0.011886,-0.016633
0.740000,0.102167,-0.482315,-0.280788,2.050819,0.580619,-10.895926,0.134217,0.001409,0.020919
0.760000,-0.315531,-0.716242,-0.209291,-2.502311,-1.785764,-8.831749,0.166775,0.021767,-0.001177
0.780000,0.489515,0.218057,0.315168,2.770660,0.433190,-10.313035,0.109861,-0.005123,0.018069
0.800000,0.561343,1.116349,0.398676,2.747301,0.702730,-9.795118,0.160028,0.011265,0.007786
0.820000,-0.746711,0.550514,0.402490,1.769370,-1.498857,-8.101666,0.206590,0.035264,0.007652
0.840000,0.014433,-0.458390,0.179612,-0.812554,-0.758590,-13.162670,0.229359,0.015781,0.041131
0.860000,0.020332,-0.046065,-0.298047,-1.488516,0.501245,-7.419170,0.201920,0.007590,-0.026366
0.880000,0.120380,-0.470645,-0.239590,0.550592,-0.155250,-11.191549,0.162137,0.024941,0.021058
0.900000,0.204020,-0.505685,-0.241378,-1.466562,-1.437954,-8.780532,0.164477,0.030675,-0.006964
0.920000,-0.287028,-0.151025,0.353479,1.569385,-0.356487,-10.781900,0.127492,0.011515,0.013241
0.940000,0.513077,1.189997,0.209343,2.415555,0.080430,-7.459996,0.153309,0.013455,-0.006486
0.960000,-1.339164,-0.171153,0.504774,0.919972,-1.480522,-8.957502,0.193736,0.025380,0.040084
0.980000,-0.326150,-0.566571,0.389536,0.073970,-1.116032,-12.506682,0.199519,0.006197,0.056450
1.000000,0.242992,-0.268941,-0.423676,-1.536757,0.371835,-8.857193,0.190063,-0.009259,0.002091
1.020000,0.332354,-0.181687,-0.516863,1.652063,0.266259,-10.654388,0.150368,0.006082,0.020783
1.040000,0.210523,-0.499192,-0.483425,-3.097390,-2.560944,-9.978077,0.174573,0.020287,0.003495
1.060000,-0.492761,-0.082145,0.400838,2.419184,0.282584,-9.753477,0.104684,-0.021467,-0.000256
1.080000,0.362742,1.160890,0.336414,3.062379,1.190628,-6.819313,0.146556,-0.006755,0.000557
1.100000,-1.027639,0.008740,0.530626,1.958622,-1.555515,-10.129153,0.199025,0.026112,0.059965
1.120000,-0.013193,-0.625260,0.158438,-0.744539,-0.813825,-12.810071,0.225075,0.005003,0.052887
1.140000,0.043702,-0.203970,-0.405979,-3.709531,1.572389,-6.515477,0.198537,-0.004432,-0.007580
1.160000,-2.418628,0.936026,-0.149971,2.539679,-0.127363,-13.254635,0.114504,0.034222,0.057931
1.180000,-0.168407,-0.497133,-0.261563,-0.475898,-1.864460,-8.310198,0.156437,0.040005,-0.011339
1.200000,0.370310,-0.141991,0.581001,1.470115,-1.294518,-11.213098,0.138990,0.011318,0.018308
1.220000,0.544242,1.158056,0.895219,0.353608,3.215940,-7.602205,0.163523,-0.007332,-0.009948
1.240000,-1.800463,0.366817,0.907690,0.844102,-1.363606,-8.192104,0.163107,0.066766,0.033821
1.260000,-0.840722,-0.339104,0.404991,2.662379,-2.386591,-12.619135,0.166567,0.051528,0.065349
1.280000,0.055859,-0.177197,0.148622,-1.534844,0.431042,-12.961805,0.207009,0.010146,0.008645
1.300000,2.551490,-1.364986,-0.190667,-0.385591,0.091474,-6.826008,0.164712,0.024562,-0.054820
1.320000,-0.966556,-0.392827,0.066408,0.811294,-0.369471,-10.682007,0.147086,0.034316,0.004449
1.340000,-0.735896,-0.626028,0.271417,-1.385144,-3.155844,-8.883486,0.154776,0.036085,-0.013391
1.360000,0.512152,0.809576,0.123368,0.111016,0.408825,-10.771668,0.121761,-0.020159,0.004947
1.380000,0.739380,1.646791,-0.101950,2.172956,0.375328,-6.269262,0.116904,-0.002890,-0.014625
1.400000,0.023182,-0.678484,0.034568,1.009264,-1.311406,-11.910256,0.148401,0.015044,0.055547
1.420000,-0.007728,-0.222526,0.041433,-2.264422,1.018512,-11.653657,0.156963,-0.002372,0.012999
1.440000,-0.277459,0.366912,0.180729,1.829314,0.532101,-8.805333,0.102420,0.026881,-0.024294
1.460000,0.132017,-0.694377,-0.344601,0.210841,-0.907865,-9.736347,0.129789,0.046126,-0.004606
1.480000,-0.281559,-0.898259,0.587663,-0.203373,-0.344116,-9.629688,0.124693,0.037040,-0.003564
1.500000,0.536594,0.831398,0.441547,2.200876,0.742949,-12.042011,0.115377,0.038443,-0.000203
1.520000,0.032014,1.642821,0.317593,2.245234,-1.290096,-3.937910,0.154103,0.060880,-0.045061
1.540000,-0.828737,-0.099449,0.244917,2.046676,-1.849918,-12.272976,0.188820,0.044386,0.071895
1.560000,-0.053205,-0.190300,0.110960,-1.129104,0.067348,-12.842847,0.216573,0.014825,0.022051
1.580000,-0.002227,0.002303,-0.022406,-0.556370,-0.464831,-6.504918,0.181884,0.021674,-0.039057
1.600000,0.213791,-0.572772,-0.278283,1.258026,-0.153667,-11.915272,0.159294,0.017818,0.026634
1.620000,-0.100158,-0.735755,-0.121148,-3.767331,-3.672153,-8.674940,0.175818,0.023474,-0.015856
1.640000,0.710127,0.515063,-0.001219,3.378849,1.576641,-9.701229,0.094378,-0.041236,0.006556
1.660000,0.812456,1.364503,-0.063475,2.538969,0.467916,-8.105029,0.156522,-0.000140,0.008423
1.680000,-0.954113,-0.223895,0.134099,0.789435,-1.577758,-10.658388,0.198079,0.021100,0.041945
1.700000,-0.414220,-0.394102,0.264202,-0.562432,-0.853296,-11.411334,0.201285,0.000493,0.024267
1.720000,0.478839,-0.070465,-0.122524,-1.540993,0.281698,-8.366434,0.179274,-0.009382,-0.008187
1.740000,-0.074637,-0.335387,-0.041272,0.414206,-0.355974,-10.649380,0.138734,0.004563,0.020267
1.760000,-0.315450,-0.335103,-0.152902,-1.324430,-1.364195,-10.334543,0.138185,0.007249,0.003035
1.780000,-0.437070,-0.100260,0.078817,2.272337,-0.925093,-9.925968,0.103632,-0.011221,-0.007820
1.800000,0.386105,1.154594,0.239844,2.924065,0.995593,-7.136211,0.142333,-0.022322,-0.010395
1.820000,-0.406866,-0.229716,0.485773,1.077909,-1.634038,-10.584892,0.190947,0.007455,0.042584
1.840000,0.022496,-0.540301,0.243159,-1.429659,-0.375451,-12.296291,0.199514,-0.014877,0.026382
1.860000,0.141558,-0.211615,-0.384410,-1.583909,0.745833,-7.364451,0.160172,-0.014188,-0.023810
1.880000,0.344066,-0.292865,-0.350519,0.959530,-0.325709,-10.936457,0.119284,0.009530,0.024687
1.900000,-0.017620,-0.554810,-0.207594,-1.242677,-1.053435,-9.872118,0.129264,0.012393,0.001717
1.920000,-0.292971,-0.039360,0.124876,2.413322,-0.285739,-10.170110,0.096576,0.001305,0.000064
1.940000,0.300799,1.071854,0.202527,3.406027,1.499411,-6.593508,0.138907,0.003966,-0.007407
1.960000,-1.198675,-0.127077,0.541688,0.872040,-1.575388,-10.382610,0.198288,0.043992,0.056471
1.980000,-0.696270,-0.367041,0.495711,0.296853,-0.902576,-11.244080,0.202532,0.022523,0.044317
2.000000,0.149443,-0.180229,-0.559526,-1.724110,0.481200,-9.941115,0.196463,0.010300,0.015181
2.020000,-1.092823,0.043692,-0.331091,2.124120,0.611122,-11.472067,0.151520,0.026109,0.012182
2.040000,-0.498780,-0.444679,-0.329114,-3.105769,-2.527489,-9.094283,0.184946,0.047648,-0.021490
2.060000,-0.572739,-0.283462,0.241150,1.056632,-1.271435,-10.091877,0.115231,0.005866,-0.007519
2.080000,0.445842,1.159323,0.282920,4.871876,1.820235,-8.965210,0.130955,-0.012185,-0.013370
2.100000,-2.026722,-0.574176,0.829262,-0.166933,-1.720755,-7.280936,0.220458,0.032858,0.003175
2.120000,-0.456454,-0.241825,0.397137,0.795556,-1.350122,-12.149526,0.204972,0.008114,0.053141
2.140000,0.055069,-0.129316,-0.198976,-3.959976,1.632884,-12.321406,0.209262,-0.012147,0.005890
2.160000,-0.070738,0.059651,-0.106273,0.870315,-0.402195,-7.314947,0.119596,0.027351,-0.044737
2.180000,-0.183570,-0.832943,-0.247395,1.022091,-1.364032,-9.828090,0.126630,0.026014,0.004775
2.200000,0.315404,0.269431,0.424581,0.642847,-1.876099,-10.348636,0.139266,0.007013,0.004083
2.220000,0.394143,0.978777,0.448221,-0.214122,3.110133,-8.705850,0.146637,-0.022928,-0.006913
2.240000,-1.596244,0.029907,0.605347,1.010794,-1.726296,-8.081412,0.133813,0.048912,0.014747
2.260000,-0.586017,-0.284685,0.278555,2.923150,-2.651012,-11.294318,0.141321,0.024489,0.048646
2.280000,0.228959,-0.266934,-0.128179,-4.094477,1.579802,-12.465765,0.187940,-0.021511,0.018476
2.300000,0.013580,-0.084869,-0.003538,1.245955,0.102280,-7.714934,0.095676,0.017574,-0.035057
2.320000,-0.309860,-0.773013,-0.037042,1.086618,-0.873807,-10.411164,0.111048,0.027385,0.006458
2.340000,0.301972,0.083630,0.196341,-1.226522,-3.167389,-9.814376,0.125096,0.017905,-0.005879
2.360000,0.040288,0.596640,0.149966,3.521331,2.142776,-10.083245,0.095204,-0.038606,-0.006159
2.380000,0.471314,1.267945,-0.128417,0.584709,-0.083548,-6.239187,0.158300,0.013064,-0.011959
2.400000,-0.527411,-0.393804,0.298875,1.545452,-2.186775,-12.472903,0.159037,0.022052,0.058861
2.420000,-0.146574,-0.206410,0.015293,-3.589139,1.138936,-11.993806,0.178517,-0.013386,0.005094
2.440000,0.044308,0.039276,0.436214,0.958192,-0.391721,-7.675376,0.096801,0.016989,-0.038981
2.460000,-0.276525,-0.750627,0.275733,1.236179,0.404312,-9.461538,0.106632,0.016960,0.003334
2.480000,-0.884860,-0.655485,0.332328,0.485504,-1.493424,-10.671974,0.124044,0.032989,0.010006
2.500000,0.442986,1.157774,0.567360,0.130449,-0.069449,-10.068693,0.130165,0.009560,-0.007372
2.520000,0.661470,1.769918,0.333442,1.006059,-1.695123,-5.296230,0.127186,0.015855,-0.012776
2.540000,-0.404005,-0.351117,0.285654,2.393040,-1.594248,-13.638272,0.135379,-0.008654,0.076911
2.560000,0.557110,-0.716553,0.027397,-1.651609,0.246847,-10.858547,0.170518,-0.033226,-0.000204
2.580000,-0.111556,0.152157,-0.011644,-0.209323,0.680118,-8.540693,0.127501,-0.020475,-0.021585
2.600000,-0.095022,-0.300897,-0.235685,3.635411,1.011445,-9.676789,0.114813,0.002450,0.003395
2.620000,-0.680274,-0.850395,0.188463,-3.450160,-2.834424,-11.378068,0.178187,0.032195,0.005606
2.640000,0.985375,0.240913,0.291002,2.517950,1.148683,-9.548780,0.103256,-0.015927,-0.026032
2.660000,0.484998,1.451416,0.371224,2.569782,0.374383,-5.149827,0.148627,0.014794,-0.021024
2.680000,-1.329540,-0.099172,0.150775,0.970477,-1.323014,-11.228911,0.191113,0.032756,0.071697
2.700000,-0.312670,-0.293571,0.186919,0.599071,-1.089650,-11.961046,0.197137,0.015461,0.042647
2.720000,0.159146,-0.111517,-0.307049,-0.531058,-0.396956,-8.891203,0.196779,-0.000642,-0.000845
2.740000,0.198492,-0.618786,-0.284409,1.353086,0.801863,-10.634053,0.174822,-0.002350,0.017104
2.760000,-0.021063,-0.229493,-0.262978,-3.675704,-3.164058,-9.576275,0.192978,0.024285,0.000134
2.780000,-0.354800,-0.143937,0.147732,0.713295,-0.679836,-10.486176,0.111333,-0.028709,0.004370
2.800000,0.624762,1.042370,-0.055586,4.649961,1.569347,-9.106500,0.118975,-0.032099,-0.009531
2.820000,-1.018375,0.182266,0.413163,1.502177,-1.726231,-8.205707,0.203373,0.010065,0.004054
2.840000,-0.361803,-0.591871,0.173393,-1.392105,-0.495007,-11.268060,0.220371,-0.012451,0.035337
2.860000,-0.081830,-0.270896,-0.390018,-3.963014,1.143647,-11.575251,0.180927,-0.013405,0.005628
2.880000,-0.180757,0.020171,-0.051614,1.088450,-0.148889,-8.527929,0.091832,0.018056,-0.030112
2.900000,-0.325520,-0.577154,-0.059634,2.593245,0.000836,-8.864984,0.104276,0.022989,-0.004852
2.920000,0.107586,-0.140085,0.346388,1.309617,-1.123810,-11.263043,0.147596,0.031387,0.013683
2.940000,0.260232,1.246942,0.835213,-0.591590,-1.128993,-8.431300,0.168519,0.015427,-0.015557
2.960000,-2.953138,-0.430692,0.565828,0.851953,-1.230324,-7.327024,0.148715,0.000960,0.011687
2.980000,-0.053267,-0.215481,-0.287428,-0.193500,-0.285300,-19.260310,-0.180494,-0.239060,-0.004010
3.000000,0.614294,-0.084418,-0.395334,-0.054718,-0.417213,-19.167765,-0.184364,-0.244766,-0.193016
3.020000,0.537256,-0.036938,-0.429434,-5.848731,-0.031718,20.722660,-0.184899,-0.251885,-0.380176
3.040000,2.765032,-1.101333,0.589084,8.797184,3.664105,-7.749221,-0.301276,-0.248542,0.230436
3.060000,0.877901,-3.588344,1.930321,1.853693,0.981592,-13.657505,-0.123862,-0.159610,0.271021
3.080000,1.886659,-3.815842,1.797756,0.293712,0.088146,-13.704710,-0.074631,-0.119891,0.192661
3.100000,2.326844,-3.933254,1.887169,-4.442918,-2.228319,-15.020656,-0.041349,-0.092244,0.111111
3.120000,1.826100,-3.088770,1.857115,-6.448274,-1.145105,-11.131304,-0.086969,-0.102547,-0.001018
3.140000,1.206326,-0.860255,1.128744,-2.764627,-0.149560,-8.565183,-0.157822,-0.085801,-0.040490
3.160000,-0.062064,0.161709,1.031020,-0.436908,0.543607,-7.825262,-0.146104,-0.045515,-0.032542
3.180000,-0.417392,0.244880,0.978945,-1.398335,-0.099258,-9.379205,-0.085809,0.008312,-0.010487
3.200000,-0.324636,0.309321,0.899468,-6.755276,-1.652031,-13.582990,-0.045462,0.046199,-0.018522
3.220000,0.052420,1.604197,0.238072,-3.237735,-0.873340,-12.065195,-0.112059,0.050198,-0.110101
3.240000,0.169109,1.973013,0.077501,2.922604,1.401766,-7.380443,-0.111650,0.068708,-0.169873
3.260000,-0.740677,0.845037,0.910054,-0.123159,1.114325,-8.715602,0.004592,0.134120,-0.133749
3.280000,-1.879655,0.906981,1.165502,-2.482950,0.072928,-12.753442,0.055393,0.190561,-0.122344
3.300000,-2.879454,1.316163,1.281331,4.454524,-8.474783,1.799099,0.056963,0.220601,-0.190188
3.320000,-2.211877,1.516466,0.793906,-3.255492,-0.934813,-15.221268,0.193672,0.068709,0.035312
3.340000,1.336793,1.865334,0.034800,0.742484,-5.187384,-9.670017,0.170609,0.055761,-0.077558
3.360000,1.013116,1.913246,0.063299,2.042952,-5.537533,-8.848846,0.220769,-0.042528,-0.078039
3.380000,1.917661,1.874696,-0.286474,0.066462,-3.708036,-14.015084,0.289522,-0.143152,-0.061073
3.400000,2.197406,2.032373,-0.402826,2.553298,2.087444,-4.066563,0.311465,-0.202273,-0.146841
3.420000,0.758141,3.257864,-0.640083,-5.898891,5.135012,-2.952948,0.375375,-0.137245,-0.033782
3.440000,-0.932038,2.179152,-0.315614,-6.250019,1.693507,-11.004980,0.256921,-0.008686,0.101647
3.460000,-1.773990,1.666539,-0.087631,-3.963183,-1.956890,-11.727111,0.120449,0.051916,0.075579
3.480000,-1.538177,0.880849,0.104222,1.085253,-2.929870,-9.134692,0.022089,0.033803,0.035170
3.500000,0.201058,-0.413902,0.108037,5.853142,-4.312035,-10.552472,0.020181,-0.010327,0.046712
3.520000,0.025397,-0.782851,0.120989,4.248311,-2.531655,-12.667425,0.111957,-0.085462,0.029909
3.540000,0.764264,-1.274337,-0.134798,-1.172948,-1.236691,-12.831943,0.173959,-0.124948,-0.028907
3.560000,0.858814,-0.445927,0.135248,-5.232466,1.083877,-10.698656,0.132039,-0.136672,-0.090650
3.580000,0.852468,0.213952,0.435684,-9.928291,2.474395,-3.562690,0.011863,-0.099054,-0.109689
3.600000,0.805994,0.435170,-0.669073,0.839045,-1.534626,-10.200202,-0.201801,-0.029827,0.013677
3.620000,-0.150506,-1.130813,-0.638384,5.367229,-2.216127,-7.331183,-0.201527,-0.037312,0.003795
3.640000,1.540881,-0.654965,-0.981458,0.861023,-0.220827,-12.031242,-0.110530,-0.054649,0.050818
3.660000,0.543245,-1.253699,-0.970049,1.088247,-0.158898,-10.318635,-0.106772,-0.026183,0.003149
3.680000,-0.654968,-1.141710,-0.760451,7.961193,1.594145,-7.318229,-0.096266,0.008312,-0.011004
3.700000,-1.590759,-1.913303,-0.130792,1.272601,-0.176885,-11.920738,0.056135,0.076993,0.035229
3.720000,-1.860974,-0.841977,-0.523957,1.126161,0.857526,-11.617637,0.080483,0.106143,-0.009731
3.740000,-2.115774,0.121723,-0.862317,0.338470,-4.123485,-8.944465,0.107458,0.148527,-0.047564
3.760000,1.252646,1.800002,-0.861740,3.801933,-5.250757,-10.485083,0.118472,0.083710,-0.031095
3.780000,1.615304,1.844032,-0.953830,0.934997,-2.420760,-2.987916,0.193099,-0.001837,-0.045570
3.800000,-1.312887,0.036649,-0.009041,2.235878,-3.063000,-12.059718,0.202616,-0.025758,0.089120
3.820000,-0.115898,-0.187422,0.309452,-2.436551,-0.429051,-14.582911,0.235838,-0.063422,0.042362
3.840000,-0.598047,0.078654,0.042371,-3.440871,-0.301831,-12.492492,0.176511,-0.050711,-0.054543
3.860000,0.018295,0.986370,0.235471,-3.811302,-0.254755,-8.963447,0.096953,-0.037098,-0.109475
3.880000,1.440398,-0.389693,-0.369633,-6.358620,0.529549,-1.321676,0.008106,-0.023105,-0.093883
3.900000,-0.278392,0.836189,-0.838236,3.104655,-2.001373,-12.142654,-0.134215,0.009181,0.074091
3.920000,1.281225,-0.672185,-1.376042,5.843559,-7.055738,-8.919349,-0.088897,-0.008886,0.025482
3.940000,0.361360,-0.755201,-1.098998,4.821577,-5.958875,-11.591720,0.011368,-0.126630,0.041189
3.960000,0.048314,-0.799001,-0.949945,-0.289599,1.334768,-6.232114,0.093185,-0.219790,0.003272
3.980000,0.964310,-0.456828,-0.266937,5.526224,1.115383,-9.351628,0.075508,-0.167746,0.072822
4.000000,0.244128,-0.667994,0.103517,0.753414,-0.782425,-13.184237,0.179366,-0.116573,0.079740
4.020000,-0.142122,0.467039,-0.282016,2.639636,0.361686,-10.519496,0.189203,-0.101403,0.009749
4.040000,0.054426,1.246236,-0.653766,-10.608739,4.980599,-6.151969,0.237345,-0.062626,-0.007049
4.060000,-0.793865,0.944565,-0.503842,1.304996,-1.059722,-16.609556,0.016249,0.068139,0.063417
4.080000,-2.107748,-0.828261,0.543744,5.436458,-6.861538,-3.887587,0.027743,0.075846,-0.075265
4.100000,-0.228115,-0.875718,0.277649,1.500929,-3.081800,-10.872448,0.122127,-0.037828,0.041235
4.120000,0.354789,-1.072447,0.192892,-1.350744,-2.917964,-9.401247,0.141973,-0.081796,0.018924
4.140000,1.145576,-0.216607,0.240849,3.031928,2.236817,-8.738006,0.108965,-0.121644,0.026132
4.160000,0.358202,-0.365375,0.584814,0.737034,-0.063039,-13.413688,0.166875,-0.056134,0.046450
4.180000,0.066790,0.464795,0.311808,1.748371,0.563862,-10.812585,0.179854,-0.034655,-0.026954
4.200000,-0.717628,1.463371,0.144376,-8.025834,3.451863,-3.367650,0.213449,0.000736,-0.048498
4.220000,-1.843484,0.021399,-0.573375,0.947429,-2.937402,-10.790927,0.047238,0.091038,0.079110
4.240000,-0.373462,0.153630,-0.182215,3.703786,-3.927886,-11.169976,0.056613,0.049822,0.058472
4.260000,-0.462525,-0.501699,-0.075785,2.163318,-2.456030,-10.779784,0.119718,-0.012798,0.030316
4.280000,0.422677,-0.945160,-0.382505,-7.913158,2.814380,-12.119699,0.153492,-0.049506,0.010297
4.300000,1.684977,-0.261203,-0.578975,-7.161745,2.005306,-12.393482,-0.010211,0.020216,-0.036433
4.320000,2.254477,0.051322,-0.628675,-6.872095,0.479845,-12.364291,-0.156756,0.077904,-0.088920
4.340000,0.047946,-0.014410,-0.953931,7.804909,-0.590400,-0.801776,-0.297817,0.113983,-0.141835
4.360000,0.455856,-0.219582,-0.574195,4.335727,-5.676831,-10.205085,-0.146036,0.132607,0.035907
4.380000,0.744338,-0.716291,-0.977641,1.310046,-3.784582,-13.394688,-0.063166,0.043336,0.026461
4.400000,1.149827,-0.170692,-1.184319,-0.384857,1.221931,-9.224253,-0.039262,-0.004786,-0.047193
4.420000,-0.526374,-0.290325,-1.188087,4.765008,-3.101214,-7.825846,-0.047730,0.050746,-0.037959
4.440000,-0.608108,-0.008111,-1.277462,3.075807,-1.350545,-11.358829,0.048776,0.019820,-0.000760
